latitude,longitude,line_name,color
13.7472048,100.4951863,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7472391,100.4953549,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.747254,100.4955028,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.747263,100.4956933,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.747279,100.4958931,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7472623,100.4964544,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7471536,100.4988385,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7471036,100.5000231,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7470595,100.5009145,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7470031,100.5019711,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7469811,100.5023028,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7469728,100.5027749,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7469549,100.5030749,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7469326,100.5032186,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7467234,100.5041826,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7466715,100.5042753,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7463488,100.5046861,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7458413,100.505384,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7432984,100.5085421,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7422014,100.5099045,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7387941,100.514311,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7385359,100.514649,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7383775,100.5149035,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.738271,100.5150924,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7381749,100.5152947,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7380919,100.5155074,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7378902,100.5159486,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7377949,100.5161595,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7376737,100.5164532,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7374083,100.5170471,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7369444,100.5182908,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7362436,100.5200176,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7341792,100.5250331,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.733905,100.5257038,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7336647,100.5262363,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7334896,100.5267197,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7327124,100.5285476,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7320456,100.5301137,MRT Blue Line (Tha Phra → Lak Song),#1E398D
